alcaldia,colonia_crime,colonia_geo,match_type,matched
AZCAPOTZALCO,Pueblo Santa Maria Malinalco,Pueblo Santa Maria Malinalco,direct,True
AZCAPOTZALCO,Pueblo Santiago Ahuizotla,Pueblo Santiago Ahuizotla,direct,True
AZCAPOTZALCO,Pueblo Santo Domingo,Pueblo Santo Domingo,direct,True
AZCAPOTZALCO,Reynosa Tamaulipas,Reynosa Tamaulipas,direct,True
AZCAPOTZALCO,San Alvaro,San Alvaro,direct,True
AZCAPOTZALCO,San Antonio,San Antonio,direct,True
AZCAPOTZALCO,San Lorenzo Tlatenango,San Lorenzo Tlatenango,cross_alcaldia,True
AZCAPOTZALCO,San Martín Xochinahuac,Pueblo San Martin Xochinahuac,loose_prefix,True
AZCAPOTZALCO,San Miguel Amantla,Pueblo San Miguel Amantla,loose_prefix,True
AZCAPOTZALCO,San Rafael,San Rafael,direct,True
AZCAPOTZALCO,San Salvador Xochimanca,San Salvador Xochimanca,direct,True
AZCAPOTZALCO,San Sebastian,San Sebastian,direct,True
AZCAPOTZALCO,San Simon Tolnahuac,San Simon Tolnahuac,cross_alcaldia,True
AZCAPOTZALCO,Santa Cruz De Las Salinas,Santa Cruz De Las Salinas,direct,True
AZCAPOTZALCO,Santa Ines,Santa Ines,direct,True
AZCAPOTZALCO,Santa Maria Insurgentes,Santa Maria Insurgentes,cross_alcaldia,True
AZCAPOTZALCO,Santiago Ahuizotla,Pueblo Santiago Ahuizotla,loose_prefix,True
AZCAPOTZALCO,Santo Domingo,Pueblo Santo Domingo,loose_prefix,True
AZCAPOTZALCO,Santo Tomas,Santo Tomas,direct,True
AZCAPOTZALCO,Sector Naval,Sector Naval,direct,True
AZCAPOTZALCO,Sindicato Mexicano De Electricistas,Sindicato Mexicano De Electricistas,direct,True
AZCAPOTZALCO,Tacuba,Tacuba,cross_alcaldia,True
AZCAPOTZALCO,Tezozomoc,Tezozomoc,direct,True
AZCAPOTZALCO,Tierra Nueva,Tierra Nueva,direct,True
AZCAPOTZALCO,Tlatilco,Tlatilco,direct,True
AZCAPOTZALCO,Trabajadores De Hierro,Trabajadores De Hierro,direct,True
AZCAPOTZALCO,Un Hogar Para Cada Trabajador,Un Hogar Para Cada Trabajador,direct,True
AZCAPOTZALCO,Unidad Cuitlahuac,Unidad Cuitlahuac,direct,True
AZCAPOTZALCO,Vallejo Poniente,Vallejo Poniente,cross_alcaldia,True
AZCAPOTZALCO,Victoria De Las Democracias,Victoria De Las Democracias,direct,True
BENITO JUAREZ,8 De Agosto,8 De Agosto,direct,True
BENITO JUAREZ,Acacias,Acacias,direct,True
BENITO JUAREZ,Actipan,Actipan,direct,True
BENITO JUAREZ,Alamos,Alamos,direct,True
BENITO JUAREZ,Albert,Albert,direct,True
BENITO JUAREZ,Alfonso Xiii,Alfonso Xiii,cross_alcaldia,True
BENITO JUAREZ,Algarin,Algarin,cross_alcaldia,True
BENITO JUAREZ,Americas Unidas,Americas Unidas,direct,True
BENITO JUAREZ,Ampliacion Napoles,Ampliacion Napoles,direct,True
BENITO JUAREZ,Atenor Salas,Atenor Salas,direct,True
BENITO JUAREZ,Banjidal,Banjidal,cross_alcaldia,True
BENITO JUAREZ,Barrio San Pedro,Barrio San Pedro,cross_alcaldia_ambiguous,True
BENITO JUAREZ,Barrio Santa Maria Nonoalco,Santa Maria Nonoalco,loose_prefix,True
BENITO JUAREZ,Buenos Aires,Buenos Aires,cross_alcaldia,True
BENITO JUAREZ,Carola,Carola,cross_alcaldia,True
BENITO JUAREZ,Churubusco Country Club,Churubusco Country Club,cross_alcaldia,True
BENITO JUAREZ,Ciudad De Los Deportes,Ciudad De Los Deportes,direct,True
BENITO JUAREZ,Credito Constructor,Credito Constructor,direct,True
BENITO JUAREZ,Del Carmen,Del Carmen,direct,True
BENITO JUAREZ,Del Lago,Del Lago,direct,True
BENITO JUAREZ,Del Valle Centro,Del Valle Centro,direct,True
BENITO JUAREZ,Del Valle Norte,Del Valle Norte,direct,True
BENITO JUAREZ,Del Valle Sur,Del Valle Sur,direct,True
BENITO JUAREZ,El Prado,El Prado,cross_alcaldia,True
BENITO JUAREZ,Ermita,Ermita,direct,True
BENITO JUAREZ,Escandon Ii Seccion,Escandon Ii Seccion,cross_alcaldia,True
BENITO JUAREZ,Escandon I Seccion,Escandon I Seccion,cross_alcaldia,True
BENITO JUAREZ,Extremadura Insurgentes,Extremadura Insurgentes,direct,True
BENITO JUAREZ,Florida,Florida,cross_alcaldia,True
BENITO JUAREZ,General Pedro Ma Anaya,General Pedro Ma Anaya,direct,True
BENITO JUAREZ,Guadalupe Inn,Guadalupe Inn,cross_alcaldia,True
BENITO JUAREZ,Independencia,Independencia,direct,True
BENITO JUAREZ,Insurgentes Mixcoac,Insurgentes Mixcoac,direct,True
BENITO JUAREZ,Insurgentes San Borja,Insurgentes San Borja,direct,True
BENITO JUAREZ,Iztaccihuatl,Iztaccihuatl,direct,True
BENITO JUAREZ,Josefa Ortiz De Dominguez,Josefa Ortiz De Dominguez,direct,True
BENITO JUAREZ,Letran Valle,Letran Valle,direct,True
BENITO JUAREZ,Los Alpes,Los Alpes,cross_alcaldia,True
BENITO JUAREZ,Merced Gomez,Merced Gomez,direct,True
BENITO JUAREZ,Miguel Aleman,Miguel Aleman,direct,True
BENITO JUAREZ,Militar Marte,Militar Marte,cross_alcaldia,True
BENITO JUAREZ,Miravalle,Miravalle,direct,True
BENITO JUAREZ,Mixcoac,Mixcoac,direct,True
BENITO JUAREZ,Moderna,Moderna,direct,True
BENITO JUAREZ,Napoles,Napoles,direct,True
BENITO JUAREZ,Narvarte Oriente,Narvarte Oriente,direct,True
BENITO JUAREZ,Narvarte Poniente,Narvarte Poniente,direct,True
BENITO JUAREZ,Nativitas,Nativitas,direct,True
BENITO JUAREZ,Niños Heroes,Niños Heroes,direct,True
BENITO JUAREZ,Noche Buena,Noche Buena,direct,True
BENITO JUAREZ,Nueva Santa Anita,Nueva Santa Anita,cross_alcaldia,True
BENITO JUAREZ,Periodista,Periodista,direct,True
BENITO JUAREZ,Piedad Narvarte,Piedad Narvarte,direct,True
BENITO JUAREZ,Portales Norte,Portales Norte,direct,True
BENITO JUAREZ,Portales Oriente,Portales Oriente,direct,True
BENITO JUAREZ,Portales Sur,Portales Sur,direct,True
BENITO JUAREZ,Postal,Postal,direct,True
BENITO JUAREZ,Pueblo Axotla,Pueblo Axotla,cross_alcaldia,True
BENITO JUAREZ,Reforma Iztaccihuatl Norte,Reforma Iztaccihuatl Norte,cross_alcaldia,True
BENITO JUAREZ,Reforma Iztaccihuatl Sur,Reforma Iztaccihuatl Sur,cross_alcaldia,True
BENITO JUAREZ,Residencial Emperadores,Residencial Emperadores,direct,True
BENITO JUAREZ,Roma Sur,Roma Sur,cross_alcaldia,True
BENITO JUAREZ,San Andres Tetepilco,San Andres Tetepilco,cross_alcaldia,True
BENITO JUAREZ,San Diego Churubusco,San Diego Churubusco,cross_alcaldia,True
BENITO JUAREZ,San Jose Insurgentes,San Jose Insurgentes,direct,True
BENITO JUAREZ,San Juan,San Juan,direct,True
BENITO JUAREZ,San Pedro De Los Pinos,San Pedro De Los Pinos,direct,True
BENITO JUAREZ,San Simon Ticumac,San Simon Ticumac,direct,True
BENITO JUAREZ,Santa Cruz Atoyac,Santa Cruz Atoyac,direct,True
BENITO JUAREZ,Santa Maria Nonoalco,Santa Maria Nonoalco,direct,True
BENITO JUAREZ,Tacubaya,Tacubaya,cross_alcaldia,True
BENITO JUAREZ,Tlacoquemecatl,Tlacoquemecatl,direct,True
BENITO JUAREZ,Vertiz Narvarte,Vertiz Narvarte,direct,True
BENITO JUAREZ,Viaducto Piedad,Viaducto Piedad,cross_alcaldia,True
BENITO JUAREZ,Villa De Cortes,Villa De Cortes,direct,True
BENITO JUAREZ,Xoco,Xoco,direct,True
BENITO JUAREZ,Zacahuitzco,Zacahuitzco,direct,True
COYOACAN,Adolfo Ruiz Cortines,Adolfo Ruiz Cortinez,fuzzy_0.95,True
COYOACAN,Adolfo Ruiz Cortinez,Adolfo Ruiz Cortinez,direct,True
COYOACAN,Ajusco,Ajusco,direct,True
COYOACAN,Alianza Popular Revolucionaria,Alianza Popular Revolucionaria,direct,True
COYOACAN,Ampliacion San Francisco Culhuacan,,unmatched,False
COYOACAN,Atlantida,Atlantida,direct,True
COYOACAN,Avante,Avante,direct,True
COYOACAN,Barrio Del Niño Jesus,Barrio Del Niño Jesus,direct,True
COYOACAN,Barrio La Concepcion,Barrio La Concepcion,direct,True
COYOACAN,Barrio La Otra Banda,La Otra Banda,loose_prefix,True
COYOACAN,Barrio Loreto,Barrio Loreto,cross_alcaldia,True
COYOACAN,Barrio Oxtopulco Universidad,Barrio Oxtopulco Universidad,direct,True
COYOACAN,Barrio San Antonio Culhuacan,Barrio San Antonio Culhuacan,cross_alcaldia,True
COYOACAN,Barrio San Lucas,Barrio San Lucas,direct,True
COYOACAN,Barrio Santa Catarina,Barrio Santa Catarina,direct,True
COYOACAN,Barrio Tula,Barrio Tula,cross_alcaldia_ambiguous,True
COYOACAN,Belisario Dominguez,Belisario Dominguez,cross_alcaldia_ambiguous,True
COYOACAN,Bosques De Tetlameya,Bosques De Tetlameya,direct,True
COYOACAN,Cacama,Cacama,cross_alcaldia,True
COYOACAN,Cafetales,Cafetales,direct,True
COYOACAN,Campestre Churubusco,Campestre Churubusco,direct,True
COYOACAN,Campestre Coyoacan,Campestre Coyoacan,direct,True
COYOACAN,Cantil Del Pedregal,Cantil Del Pedregal,direct,True
COYOACAN,Carmen Serdan,Carmen Serdan,direct,True
COYOACAN,Chimalistac,Chimalistac,cross_alcaldia,True
COYOACAN,Churubusco Country Club,Churubusco Country Club,direct,True
COYOACAN,Ciudad Jardin,Ciudad Jardin,direct,True
COYOACAN,Ciudad Universitaria,Ciudad Universitaria,direct,True
COYOACAN,Comuneros De Santa Ursula,Comuneros De Santa Ursula,cross_alcaldia,True
COYOACAN,Copilco El Alto,Copilco El Alto,direct,True
COYOACAN,Copilco El Bajo,Copilco El Bajo,direct,True
COYOACAN,Copilco Universidad,Copilco Universidad,direct,True
COYOACAN,Cuadrante De San Francisco,Cuadrante De San Francisco,direct,True
COYOACAN,Culhuacan Ctm Canal Nacional,Culhuacan Ctm Canal Nacional,direct,True
COYOACAN,Culhuacan Ctm Croc,Culhuacan Ctm Croc,direct,True
COYOACAN,Culhuacan C.t.m. Secciën X,Culhuacan C.t.m. Secciën X,direct,True
COYOACAN,Culhuacan Ctm Seccion  I,Culhuacan Ctm Seccion  I,direct,True
COYOACAN,Culhuacan Ctm Seccion  Ii,Culhuacan Ctm Seccion  Ii,direct,True
COYOACAN,Culhuacan Ctm Seccion Iii,Culhuacan Ctm Seccion Iii,direct,True
COYOACAN,Culhuacan Ctm Seccion Ix-A,Culhuacan Ctm Seccion Ix-A,direct,True
COYOACAN,Culhuacan Ctm Seccion Ix-B,Culhuacan Ctm Seccion Ix-B,direct,True
COYOACAN,Culhuacan Ctm Seccion Piloto,Culhuacan Ctm Seccion Piloto,direct,True
COYOACAN,Culhuacan Ctm Seccion V,Culhuacan Ctm Seccion V,direct,True
COYOACAN,Culhuacan Ctm Seccion Vi,Culhuacan Ctm Seccion Vi,direct,True
COYOACAN,Culhuacan Ctm Seccion Vii,Culhuacan Ctm Seccion Vii,direct,True
COYOACAN,Culhuacan Ctm Seccion Viii,Culhuacan Ctm Seccion Viii,direct,True
COYOACAN,Culhuacan Ctm Seccion X-A,Culhuacan Ctm Seccion X-A,direct,True
COYOACAN,Del Carmen,Del Carmen,direct,True
COYOACAN,Educacion,Educacion,direct,True
COYOACAN,El Caracol,El Caracol,direct,True
COYOACAN,El Centinela,El Centinela,direct,True
COYOACAN,El Mirador,El Mirador,direct,True
COYOACAN,El Parque De Coyoacan,El Parque De Coyoacan,direct,True
COYOACAN,El Prado,El Prado,cross_alcaldia,True
COYOACAN,El Reloj,El Reloj,direct,True
COYOACAN,El Rosario,El Rosario,direct,True
COYOACAN,El Rosedal,El Rosedal,direct,True
COYOACAN,Emiliano Zapata,Emiliano Zapata,direct,True
COYOACAN,Emiliano Zapata Fraccionamiento Popular,Emiliano Zapata Fraccionamiento Popular,direct,True
COYOACAN,Ermita,Ermita,cross_alcaldia,True
COYOACAN,Espartaco,Espartaco,direct,True
COYOACAN,Estrella Culhuacan,Estrella Culhuacan,cross_alcaldia,True
COYOACAN,Ex-Ejido De San Francisco Culhuacan,Ex-Ejido De San Francisco Culhuacan,direct,True
COYOACAN,Ex Ejido De  Santa Ursula Coapa,Ex Ejido De  Santa Ursula Coapa,direct,True
COYOACAN,Ex-Ejido De Santa Ursula Coapa,Ex Ejido De  Santa Ursula Coapa,fuzzy_0.97,True
COYOACAN,Ex Ejido San Pablo Tepetlapa,Ex Ejido San Pablo Tepetlapa,direct,True
COYOACAN,Ex Hacienda Coapa,Ex Hacienda Coapa,direct,True
COYOACAN,Ex-Hacienda De Guadalupe Chimalistac,Ex-Hacienda De Guadalupe Chimalistac,cross_alcaldia,True
COYOACAN,Floresta Coyoacan,Floresta Coyoacan,cross_alcaldia,True
COYOACAN,Florida,Florida,cross_alcaldia,True
COYOACAN,General Pedro Ma Anaya,General Pedro Ma Anaya,cross_alcaldia,True
COYOACAN,Granjas Coapa,Granjas Coapa,cross_alcaldia,True
COYOACAN,Granjas Esmeralda,Granjas Esmeralda,cross_alcaldia,True
COYOACAN,Haciendas De Coyoacan,Haciendas De Coyoacan,direct,True
COYOACAN,Hermosillo,Hermosillo,direct,True
COYOACAN,Huayamilpas,Huayamilpas,direct,True
COYOACAN,Insurgentes Cuicuilco,Insurgentes Cuicuilco,direct,True
COYOACAN,Isidro Fabela,Isidro Fabela,cross_alcaldia_ambiguous,True
COYOACAN,Jardines De Coyoacan,Jardines De Coyoacan,direct,True
COYOACAN,Jardines Del Pedregal,Jardines Del Pedregal,cross_alcaldia,True
COYOACAN,Jardines Del Pedregal De San Angel,Jardines Del Pedregal De San Angel,direct,True
COYOACAN,Jardines En La Montaña,Jardines En La Montaña,cross_alcaldia,True
COYOACAN,Joyas Del Pedregal,Joyas Del Pedregal,direct,True
COYOACAN,La Otra Banda,La Otra Banda,direct,True
COYOACAN,Las Campanas,Las Campanas,direct,True
COYOACAN,Lomas Estrella,Lomas Estrella,cross_alcaldia,True
COYOACAN,Los Cedros,Los Cedros,direct,True
COYOACAN,Los Cipreses,Los Cipreses,direct,True
COYOACAN,Los Girasoles,Los Girasoles,direct,True
COYOACAN,Los Olivos,Los Olivos,direct,True
COYOACAN,Los Sauces,Los Sauces,direct,True
COYOACAN,Nueva Diaz Ordaz,Nueva Diaz Ordaz,direct,True
COYOACAN,Olimpica,Olimpica,direct,True
COYOACAN,Parque Del Pedregal,Parque Del Pedregal,cross_alcaldia,True
COYOACAN,Parque San Andres,Parque San Andres,direct,True
COYOACAN,Paseos De Taxqueña,Paseos De Taxqueña,direct,True
COYOACAN,Pedregal De Carrasco,Pedregal De Carrasco,direct,True
COYOACAN,Pedregal De Santa Ursula,Pedregal De Santa Ursula,direct,True
COYOACAN,Pedregal De Santo Domingo,Pedregal De Santo Domingo,direct,True
COYOACAN,Pedregal De Sn Francisco,Pedregal De Sn Francisco,direct,True
COYOACAN,Peña Pobre,Peña Pobre,cross_alcaldia,True
COYOACAN,Petrolera Taxqueña,Petrolera Taxqueña,direct,True
COYOACAN,Portales Sur,Portales Sur,cross_alcaldia,True
COYOACAN,Prado Churubusco,Prado Churubusco,direct,True
COYOACAN,Prados De Coyoacan,Prados De Coyoacan,direct,True
COYOACAN,Presidentes Ejidales 1a Seccion,Presidentes Ejidales 1a Seccion,direct,True
COYOACAN,Presidentes Ejidales 2a Seccion,Presidentes Ejidales 2a Seccion,direct,True
COYOACAN,Pueblo Axotla,Pueblo Axotla,cross_alcaldia,True
COYOACAN,Pueblo De Los Reyes,Pueblo De Los Reyes,direct,True
COYOACAN,Pueblo De San Pablo Tepetlapa,Pueblo San Pablo Tepetlapa,fuzzy_0.95,True
COYOACAN,Pueblo De Santa Ursula Coapa,Pueblo De Santa Ursula Coapa,direct,True
COYOACAN,Pueblo La Candelaria,Pueblo La Candelaria,direct,True
COYOACAN,Pueblo Mexicaltzingo,Pueblo Mexicaltzingo,cross_alcaldia,True
COYOACAN,Pueblo San Andres Tomatlan,Pueblo San Andres Tomatlan,cross_alcaldia,True
COYOACAN,Pueblo San Lorenzo Huipulco,Pueblo San Lorenzo Huipulco,cross_alcaldia,True
COYOACAN,Pueblo San Pablo Tepetlapa,Pueblo San Pablo Tepetlapa,direct,True
COYOACAN,Pueblo Santa Maria Tomatlan,Pueblo Santa Maria Tomatlan,cross_alcaldia,True
COYOACAN,Residencial Miramontes,Residencial Miramontes,cross_alcaldia,True
COYOACAN,Rinconada Coapa 2a Seccion,Rinconada Coapa 2a Seccion,cross_alcaldia,True
COYOACAN,Romero De Terreros,Romero De Terreros,direct,True
COYOACAN,San Antonio Culhuacan,San Antonio Culhuacan,cross_alcaldia,True
COYOACAN,San Diego Churubusco,San Diego Churubusco,direct,True
COYOACAN,San Francisco Culhuacan Barrio De La Magdalena,San Francisco Culhuacan Barrio De La Magdalena,direct,True
COYOACAN,San Francisco Culhuacan Barrio De San Francisco,San Francisco Culhuacan Barrio De San Francisco,direct,True
COYOACAN,San Francisco Culhuacan Barrio De San Juan,San Francisco Culhuacan Barrio De San Juan,direct,True
COYOACAN,San Francisco Culhuacan Barrio De Santa Ana,San Francisco Culhuacan Barrio De Santa Ana,direct,True
COYOACAN,San Mateo,San Mateo,direct,True
COYOACAN,Santa Cecilia,Santa Cecilia,direct,True
COYOACAN,Tenorios,Tenorios,cross_alcaldia_ambiguous,True
COYOACAN,Toriello Guerra,Toriello Guerra,cross_alcaldia_ambiguous,True
COYOACAN,Unidad Obrero Hab. Ctm Culhuacan Zona 13,,unmatched,False
COYOACAN,Universidad Nacional Autónoma De México,,unmatched,False
COYOACAN,Valle Del Sur,Valle Del Sur,cross_alcaldia,True
COYOACAN,Vergel Coapa,Vergel Coapa,cross_alcaldia,True
COYOACAN,Vergel De Coyoacan,Vergel De Coyoacan,cross_alcaldia,True
COYOACAN,Vergel Del Sur,Vergel Del Sur,cross_alcaldia,True
COYOACAN,Viejo Ejido Santa Ursula Coapa,Viejo Ejido Santa Ursula Coapa,direct,True
COYOACAN,Villa Coyoacan,Villa Coyoacan,direct,True
COYOACAN,Villa Lazaro Cardenas,Villa Lazaro Cardenas,cross_alcaldia,True
COYOACAN,Villa Quietud,Villa Quietud,direct,True
COYOACAN,Xoco,Xoco,cross_alcaldia,True
COYOACAN,Xotepingo,Xotepingo,direct,True
CUAJIMALPA DE MORELOS,1° De Mayo,1ro De Mayo,fuzzy_0.86,True
CUAJIMALPA DE MORELOS,1ro De Mayo,1ro De Mayo,direct,True
CUAJIMALPA DE MORELOS,Abdias Garcia Soto,Abdias Garcia Soto,direct,True
CUAJIMALPA DE MORELOS,Adolfo Lopez Mateos,Adolfo Lopez Mateos,direct,True
CUAJIMALPA DE MORELOS,Agua Bendita,Agua Bendita,direct,True
CUAJIMALPA DE MORELOS,Ahuatenco,Ahuatenco,direct,True
CUAJIMALPA DE MORELOS,Amado Nervo,Amado Nervo,direct,True
CUAJIMALPA DE MORELOS,Ampliacion El Yaqui,Ampliacion El Yaqui,direct,True
CUAJIMALPA DE MORELOS,Ampliacion Memetla,Ampliacion Memetla,direct,True
CUAJIMALPA DE MORELOS,Bosque De Las Lomas,Bosque De Las Lomas,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Bosques De Las Lomas,Bosques De Las Lomas,direct,True
CUAJIMALPA DE MORELOS,Campestre Palo Alto,Campestre Palo Alto,direct,True
CUAJIMALPA DE MORELOS,Club De Golf Bosques,,unmatched,False
CUAJIMALPA DE MORELOS,Cola De Pato - Pueblo,,unmatched,False
CUAJIMALPA DE MORELOS,Contadero,Contadero,direct,True
CUAJIMALPA DE MORELOS,Cooperativa Palo Alto,Cooperativa Palo Alto,direct,True
CUAJIMALPA DE MORELOS,Cruz Blanca,Cruz Blanca,direct,True
CUAJIMALPA DE MORELOS,Cuajimalpa,Cuajimalpa,direct,True
CUAJIMALPA DE MORELOS,Ejido San Mateo,Ejido San Mateo,cross_alcaldia,True
CUAJIMALPA DE MORELOS,El Ebano,El Ebano,direct,True
CUAJIMALPA DE MORELOS,El Ébano,El Ebano,direct,True
CUAJIMALPA DE MORELOS,El Molinito,El Molinito,direct,True
CUAJIMALPA DE MORELOS,El Molino,El Molino,direct,True
CUAJIMALPA DE MORELOS,El Tianguillo,El Tianguillo,direct,True
CUAJIMALPA DE MORELOS,El Yaqui,El Yaqui,direct,True
CUAJIMALPA DE MORELOS,Granjas Navidad,Granjas Navidad,direct,True
CUAJIMALPA DE MORELOS,Granjas Palo Alto,Granjas Palo Alto,direct,True
CUAJIMALPA DE MORELOS,Jesus Del Monte,Jesus Del Monte,direct,True
CUAJIMALPA DE MORELOS,La Manzanita,La Manzanita,direct,True
CUAJIMALPA DE MORELOS,La Navidad,,unmatched,False
CUAJIMALPA DE MORELOS,La Pila,La Pila,direct,True
CUAJIMALPA DE MORELOS,Las Lajas,Las Lajas,direct,True
CUAJIMALPA DE MORELOS,Las Maromas,Las Maromas,direct,True
CUAJIMALPA DE MORELOS,Las Tinajas,Las Tinajas,direct,True
CUAJIMALPA DE MORELOS,La Venta,La Venta,direct,True
CUAJIMALPA DE MORELOS,Locaxco,Locaxco,direct,True
CUAJIMALPA DE MORELOS,Loma Del Padre,Loma Del Padre,direct,True
CUAJIMALPA DE MORELOS,Lomas De Bezares,Lomas De Bezares,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Lomas Del Chamizal,,unmatched,False
CUAJIMALPA DE MORELOS,Lomas De Memetla,Lomas De Memetla,direct,True
CUAJIMALPA DE MORELOS,Lomas De Sn Pedro,Lomas De Sn Pedro,direct,True
CUAJIMALPA DE MORELOS,Lomas De Vista Hermosa,Lomas De Vista Hermosa,direct,True
CUAJIMALPA DE MORELOS,Manzanastitla,Manzanastitla,direct,True
CUAJIMALPA DE MORELOS,Memetla,Memetla,direct,True
CUAJIMALPA DE MORELOS,Paseo De Las Lomas,Paseo De Las Lomas,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Pueblo San Bartolo Ameyalco,Pueblo San Bartolo Ameyalco,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Pueblo San Lorenzo Acopilco,Pueblo San Lorenzo Acopilco,direct,True
CUAJIMALPA DE MORELOS,Pueblo San Mateo Tlaltenango,Pueblo San Mateo Tlaltenango,direct,True
CUAJIMALPA DE MORELOS,Pueblo San Pablo Chimalpa,Pueblo San Pablo Chimalpa,direct,True
CUAJIMALPA DE MORELOS,Pueblo Santa Lucia,Pueblo Santa Lucia,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Pueblo Santa Rosa Xochiac,Pueblo Santa Rosa Xochiac,cross_alcaldia,True
CUAJIMALPA DE MORELOS,San Gabriel,San Gabriel,cross_alcaldia,True
CUAJIMALPA DE MORELOS,San Jose De Los Cedros,San Jose De Los Cedros,direct,True
CUAJIMALPA DE MORELOS,San Lorenzo Acopilco,Pueblo San Lorenzo Acopilco,loose_prefix,True
CUAJIMALPA DE MORELOS,San Mateo Tlaltenango,Pueblo San Mateo Tlaltenango,loose_prefix,True
CUAJIMALPA DE MORELOS,San Pablo Chimalpa,Pueblo San Pablo Chimalpa,loose_prefix,True
CUAJIMALPA DE MORELOS,San Pedro,San Pedro,direct,True
CUAJIMALPA DE MORELOS,Santa Fe,Santa Fe,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Santa Fe Centro Ciudad,Santa Fe Centro Ciudad,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Santa Fe Cuajimalpa,Santa Fe Cuajimalpa,direct,True
CUAJIMALPA DE MORELOS,Santa Fe La Loma,Santa Fe La Loma,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Santa Fe Peña Blanca,Santa Fe Peña Blanca,cross_alcaldia,True
CUAJIMALPA DE MORELOS,Santa Rosa Xochiac,Pueblo Santa Rosa Xochiac,cross_loose,True
CUAJIMALPA DE MORELOS,Tepetongo,Tepetongo,direct,True
CUAJIMALPA DE MORELOS,Xalpa,Xalpa,direct,True
CUAJIMALPA DE MORELOS,Zacamulpa,Zacamulpa,direct,True
CUAJIMALPA DE MORELOS,Zentlapatl,Zentlapatl,direct,True
CUAUHTEMOC,7 De Noviembre,7 De Noviembre,cross_alcaldia,True
CUAUHTEMOC,Agricultura,Agricultura,cross_alcaldia,True
CUAUHTEMOC,Alamos,Alamos,cross_alcaldia,True
CUAUHTEMOC,Algarin,Algarin,direct,True
CUAUHTEMOC,Ampl. Asturias,Ampl. Asturias,direct,True
CUAUHTEMOC,Ampliacion Del Gas,Ampliacion Del Gas,cross_alcaldia,True
CUAUHTEMOC,Anzures,Anzures,cross_alcaldia_ambiguous,True
CUAUHTEMOC,Arenal,Arenal,cross_alcaldia,True
CUAUHTEMOC,Artes Graficas,Artes Graficas,cross_alcaldia,True
CUAUHTEMOC,Asturias,Asturias,direct,True
CUAUHTEMOC,Atenor Salas,Atenor Salas,cross_alcaldia,True
CUAUHTEMOC,Atlampa,Atlampa,direct,True
CUAUHTEMOC,Bosque De Chapultepec I Seccion,Bosque De Chapultepec I Seccion,cross_alcaldia,True
CUAUHTEMOC,Buenavista,Buenavista,direct,True
CUAUHTEMOC,Buenos Aires,Buenos Aires,direct,True
CUAUHTEMOC,Centro,Centro,direct,True
CUAUHTEMOC,Centro (Área 1),,unmatched,False
CUAUHTEMOC,Condesa,Condesa,direct,True
CUAUHTEMOC,Cuauhtemoc,Cuauhtemoc,direct,True
CUAUHTEMOC,Del Valle Norte,Del Valle Norte,cross_alcaldia,True
CUAUHTEMOC,Doctores,Doctores,direct,True
CUAUHTEMOC,Escandon Ii Seccion,Escandon Ii Seccion,cross_alcaldia,True
CUAUHTEMOC,Escandon I Seccion,Escandon I Seccion,cross_alcaldia,True
CUAUHTEMOC,Esperanza,Esperanza,direct,True
CUAUHTEMOC,Ex Hipodromo De Peralvillo,Ex Hipodromo De Peralvillo,direct,True
CUAUHTEMOC,Ex-Hipódromo De Peralvillo,Ex Hipodromo De Peralvillo,fuzzy_0.96,True
CUAUHTEMOC,Felipe Pescador,Felipe Pescador,direct,True
CUAUHTEMOC,Guerrero,Guerrero,direct,True
CUAUHTEMOC,Hipodromo,Hipodromo,direct,True
CUAUHTEMOC,Hipodromo Condesa,Hipodromo Condesa,direct,True
CUAUHTEMOC,Hipódromo Condesa,Hipodromo Condesa,direct,True
CUAUHTEMOC,Jamaica,Jamaica,cross_alcaldia,True
CUAUHTEMOC,Juarez,Juarez,direct,True
CUAUHTEMOC,La Raza,La Raza,cross_alcaldia,True
CUAUHTEMOC,Lorenzo Boturini,Lorenzo Boturini,cross_alcaldia,True
CUAUHTEMOC,Maza,Maza,direct,True
CUAUHTEMOC,Merced Balbuena,Merced Balbuena,cross_alcaldia,True
CUAUHTEMOC,Morelos,Morelos,direct,True
CUAUHTEMOC,Nicolas Bravo,Nicolas Bravo,cross_alcaldia,True
CUAUHTEMOC,Nonoalco Tlatelolco,Nonoalco Tlatelolco,direct,True
CUAUHTEMOC,Obrera,Obrera,direct,True
CUAUHTEMOC,Paulino Navarro,Paulino Navarro,direct,True
CUAUHTEMOC,Peralvillo,Peralvillo,direct,True
CUAUHTEMOC,Piedad Narvarte,Piedad Narvarte,cross_alcaldia,True
CUAUHTEMOC,Roma Norte,Roma Norte,direct,True
CUAUHTEMOC,Roma Sur,Roma Sur,direct,True
CUAUHTEMOC,San Miguel Chapultepec Ii Seccion,San Miguel Chapultepec Ii Seccion,cross_alcaldia,True
